	text	retweet_count	favorite_count	created_at	
2981	Avances para acabar la mutilación genital femenina. https://t.co/9YgDoJ6ljU Colombia, único país de Latinoamérica d… https://t.co/V6g6M6bvgn	2	2	Wed Feb 07 16:00:58 +0000 2018	
2982	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/QPHu68rcTL	4	1	Wed Feb 07 15:50:11 +0000 2018	
2983	Seis prácticas de #Autocuidado para prevenir el cáncer #DíaMundialContraElCáncer https://t.co/SIoHoEOvwV	5	2	Wed Feb 07 15:40:20 +0000 2018	
2984	Intervención del Ministro de Salud, Alejando Gaviria, durante la inauguración del Centro de Prevención y Diagnóstic… https://t.co/urSAPZptzQ	9	13	Wed Feb 07 15:20:15 +0000 2018	
2985	En 2017 consolidamos la política farmacéutica y regulamos los precios del sector para generar mayor acceso a los me… https://t.co/pq9yaQGn44	2	5	Wed Feb 07 15:00:54 +0000 2018	
2986	En la construcción de las exclusiones todos podemos participar. - Infórmate y regístrate en: https://t.co/drt03lWboW https://t.co/1XPPOlT7z8	2	2	Wed Feb 07 14:40:11 +0000 2018	
2987	#ElMejorRegalo es compartir tiempo con tus hijos. Conoce a sus amigos y revisa los contenidos que ven en televisión… https://t.co/9RzYOeYGK2	7	4	Wed Feb 07 14:20:11 +0000 2018	
2988	Un estilo de vida saludable basado en una alimentación sana y actividad física regular, reduce el riesgo de diabete… https://t.co/zFgh6stOHK	4	8	Wed Feb 07 13:50:14 +0000 2018	
2989	Evite incluir en la #LoncheraSaludable bebidas azucaradas y pasabocas de paquete. - https://t.co/c9sep6YQNw	5	6	Wed Feb 07 13:20:10 +0000 2018	
2990	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	5	5	Wed Feb 07 13:00:36 +0000 2018	
2991	La obesidad y el sobrepeso son los principales factores de riesgo asociados a la diabetes tipo 2. #Diabetes https://t.co/sx5wt4i3MJ	15	22	Wed Feb 07 12:30:29 +0000 2018	
2992	Seis prácticas de #Autocuidado para prevenir el cáncer #DíaMundialContraElCáncer https://t.co/SIoHoEOvwV	10	7	Tue Feb 06 23:00:54 +0000 2018	
2993	Intervención del Ministro de Salud, @agaviriau, durante la inauguración del Centro de Prevención y Diagnóstico Temp… https://t.co/nFSxaDtYap	20	25	Tue Feb 06 22:40:08 +0000 2018	
2994	En 2017 consolidamos la política farmacéutica y regulamos los precios del sector para generar mayor acceso a los me… https://t.co/IeqxBqbXWu	4	5	Tue Feb 06 22:20:12 +0000 2018	
2995	En la construcción de las exclusiones todos podemos participar. - Infórmate y regístrate en: https://t.co/drt03lWboW https://t.co/1XPPOlT7z8	2	0	Tue Feb 06 22:00:59 +0000 2018	
2996	#ElMejorRegalo es compartir tiempo con tus hijos. Conoce a sus amigos y revisa los contenidos que ven en televisión… https://t.co/Ewh8UC3WB7	2	2	Tue Feb 06 21:40:12 +0000 2018	
2997	RT @JSebastianRozo: En el #SaferInternetDay o #DíaDelInternetSeguro te invitamos a tomar conciencia para ser más cuidadosos con las accione…	24	0	Tue Feb 06 21:20:34 +0000 2018	
2998	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	7	11	Tue Feb 06 21:20:12 +0000 2018	
2999	Evite incluir en la #LoncheraSaludable bebidas azucaradas y pasabocas de paquete. - https://t.co/c9sep6YQNw	11	13	Tue Feb 06 20:40:14 +0000 2018	
3000	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	8	9	Tue Feb 06 20:20:14 +0000 2018	
3001	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	8	9	Tue Feb 06 20:20:14 +0000 2018	
3002	Ministro @agaviriau en rueda de prensa en la inauguración Centro de Prevención y Diagnóstico Temprano  del Cáncer. https://t.co/4GWec0xZwi	4	8	Tue Feb 06 19:01:02 +0000 2018	
3003	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	7	8	Tue Feb 06 18:40:16 +0000 2018	
3004	RT @INSColombia: Colombia ha mejorado en tasas de supervivencia sobre todo en niños y adultos gracias a la disponibilidad de servicios onco…	13	0	Tue Feb 06 18:23:03 +0000 2018	
3005	Informativo #SemanaMinsalud, febrero 5 al 12 de 2018 https://t.co/TCYRaKJqDd	4	1	Tue Feb 06 18:20:16 +0000 2018	
3006	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/kgSXj4bpu7	3	2	Tue Feb 06 18:01:27 +0000 2018	
3007	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/eCZjXRCNSP	8	7	Tue Feb 06 17:40:13 +0000 2018	
3008	Avances para acabar la mutilación genital femenina. https://t.co/9YgDoJ6ljU  Colombia, único país de Latinoamérica… https://t.co/5IlVGf2Mki	20	14	Tue Feb 06 17:29:07 +0000 2018	
3009	El Gobierno colombiano no tiene injerencia en el mercado de medicamentos con Venezuela. https://t.co/r1OoFxorz1 https://t.co/Ob7m2J12wF	1	2	Tue Feb 06 17:20:16 +0000 2018	
3010	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/nituLdqs2q	5	7	Tue Feb 06 17:01:09 +0000 2018	
3011	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	3	6	Tue Feb 06 16:40:14 +0000 2018	
3012	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/M9BkunLJrO	5	1	Tue Feb 06 16:20:15 +0000 2018	
3013	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/xPB6np8Aqf	13	14	Tue Feb 06 16:01:13 +0000 2018	
3014	RT @UNFPAColombia: En el Día Internacional de Tolerancia Cero con la Mutilación Genital Femenina hacemos un llamado… https://t.co/e5HnhO30q0	2	5	Tue Feb 06 15:40:03 +0000 2018	
3015	El cáncer de cuello uterino es curable si se detecta a tiempo. #DíaMundialContraElCáncer https://t.co/SHvGCBRemc	8	9	Tue Feb 06 15:20:15 +0000 2018	
3016	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/xFykiV5UBl	6	5	Tue Feb 06 15:00:55 +0000 2018	
3017	En la construcción de las exclusiones todos podemos participar. &gt				
3018	Intervención del Ministro de Salud, @agaviriau, durante la inauguración del Centro de Prevención y Diagnóstico Temp… https://t.co/k8KYKMJWm4	4	3	Tue Feb 06 14:22:13 +0000 2018	
3019	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/fO87QYdqzd	11	18	Tue Feb 06 13:40:12 +0000 2018	
3020	#DíaMundialContraelCáncer. - La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	9	10	Tue Feb 06 13:20:12 +0000 2018	
3021	RT @INCancerologia: Un centro de diagnóstico de cáncer se inaugura en Bogotá https://t.co/YxZKiRROBy vía @eltiempo	27	0	Tue Feb 06 13:14:55 +0000 2018	
3022	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	1	0	Tue Feb 06 13:00:51 +0000 2018	
3023	Vea el informativo #SemanaMinsalud de febrero 5 al 12 de 2018 https://t.co/TCYRaKJqDd	1	1	Tue Feb 06 12:40:12 +0000 2018	
3024	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/SsvDNsWWCk	6	4	Tue Feb 06 12:20:12 +0000 2018	
3025	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	3	3	Mon Feb 05 23:01:02 +0000 2018	
3026	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	5	2	Mon Feb 05 22:40:10 +0000 2018	
3027	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/ldIBifv9lB	1	0	Mon Feb 05 22:20:10 +0000 2018	
3028	RT @INSColombia: Mañana Directora INS presentará su charla sobre Epidemiología: registros poblacionales y bases de datos administrativas, a…	32	0	Mon Feb 05 22:09:13 +0000 2018	
3029	En la construcción de las exclusiones todos podemos participar. - Infórmate y regístrate en: https://t.co/drt03lWboW https://t.co/1XPPOlT7z8	1	0	Mon Feb 05 22:00:55 +0000 2018	
3030	RT @SectorSalud: La Secretaría Distrital de Salud inició la implementación de dos nuevas Rutas Integrales de Atención de cáncer de mama y c…	2	0	Mon Feb 05 21:42:33 +0000 2018	
3031	Lo único que necesita para realizar el #Censo2018 en línea es tener una conexión a internet. La puede guardar con s… https://t.co/w8jXhHnfZf	2	0	Mon Feb 05 21:40:12 +0000 2018	
3032	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	8	1	Mon Feb 05 21:20:14 +0000 2018	
3033	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	2	0	Mon Feb 05 21:01:00 +0000 2018	
3034	Participar en las elecciones de este año no solo definirá el futuro de Colombia, también el tuyo. Conoce los benefi… https://t.co/sDxpz1gGJZ	2	1	Mon Feb 05 20:40:12 +0000 2018	
3035	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	7	4	Mon Feb 05 20:20:14 +0000 2018	
3036	¿Sabe qué es @URIELColombia? Conozca esta herramienta que le ayudará a que otros no elijan por usted. Acceda aquí:… https://t.co/fhVGj18t8h	7	6	Mon Feb 05 20:01:05 +0000 2018	
3037	Su EPS debe brindarle atención integral desde el primer día de afiliación o de traslado. #DerechosyDeberes https://t.co/9cRlLgMiaM	8	8	Mon Feb 05 19:40:18 +0000 2018	
3038	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	6	6	Mon Feb 05 19:20:15 +0000 2018	
3039	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/JSGaLHBasT	1	1	Mon Feb 05 19:01:03 +0000 2018	
3040	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/fzLYFskxuQ	13	5	Mon Feb 05 18:40:13 +0000 2018	
3041	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/YSqzA1j2ag	15	12	Mon Feb 05 18:00:56 +0000 2018	
3042	Recursos entregados por MinSalud para infraestructura y dotación en 2017 https://t.co/LE8bP1SnSa https://t.co/u8tSFZPulD	3	1	Mon Feb 05 17:40:16 +0000 2018	
3043	El Gobierno colombiano no tiene injerencia en el mercado de medicamentos con Venezuela. https://t.co/r1OoFxorz1 https://t.co/Ob7m2J12wF	2	3	Mon Feb 05 17:20:16 +0000 2018	
3044	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/LeZtSNVuTO	8	7	Mon Feb 05 17:01:25 +0000 2018	
3045	Proyectos aprobados dentro del Sistema General de Regalías para el sector salud en 2017 https://t.co/LE8bP1SnSa https://t.co/0B4Oc6gVCx	2	2	Mon Feb 05 16:40:16 +0000 2018	
3046	En 2017 consolidamos la política farmacéutica y regulamos los precios del sector para generar mayor acceso a los me… https://t.co/p0ECoJ2kxp	27	44	Mon Feb 05 16:20:17 +0000 2018	
3047	Seis prácticas de #Autocuidado para prevenir el cáncer #DíaMundialContraElCáncer https://t.co/SIoHoEOvwV	9	10	Mon Feb 05 16:01:10 +0000 2018	
3048	Carlos Mario Ramírez, nuevo director general de la @AdresCol Ramírez cuenta con más de 23 años en el sector salud,… https://t.co/1vb3yRrgRR	2	3	Mon Feb 05 15:40:16 +0000 2018	
3049	El cáncer de cuello uterino es curable si se detecta a tiempo. #DíaMundialContraElCáncer https://t.co/SHvGCBRemc	21	24	Mon Feb 05 15:20:14 +0000 2018	
3050	RT @Bogota: No pararé el trabajo que emprendí por mejorar atención en salud para los colombianos, por aquellos que quieren una nueva oportu…	20	0	Mon Feb 05 15:06:17 +0000 2018	
3051	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/pgOpmnrgNO	3	4	Mon Feb 05 15:01:10 +0000 2018	
3052	En la construcción de las exclusiones todos podemos participar. &gt				
3053	RT @INCancerologia: La directora general del INCancerologia, doctora Carolina Wiesner, envía un mensaje de prevención y habla de la innovac…	34	0	Mon Feb 05 14:30:44 +0000 2018	
3054	"RT @OPSOMS_Col: ""CPreD es un hito en la lucha contra el cáncer en Colombia"" Gina Watson inauguración con @INCancerologia @MinSaludCol @Bogo…"	8	0	Mon Feb 05 14:08:14 +0000 2018	
3055	RT @Bogota: “Todavía nos quedan muchos momentos felices por vivir, mucho amor para dar y recibir.”, es el mensaje del @MinSaludCol, @agavir…	13	0	Mon Feb 05 14:08:02 +0000 2018	
3056	“Tenemos como sociedad una deuda: cerrar las brechas sociales que se reflejan en las brechas en salud”: @agaviriau. https://t.co/wvvMfggcR2	4	9	Mon Feb 05 14:02:05 +0000 2018	
3057	Votar es un derecho de todos los colombianos y debe ser respetado. Si detectas una irregularidad de cualquier tipo,… https://t.co/TUyWePDRrj	2	3	Mon Feb 05 14:01:05 +0000 2018	
3058	“Como ministro y como sobreviviente del cáncer, estaré —hoy desde aquí, mañana desde otros ámbitos— luchando por la… https://t.co/cgRW9EjlFu	8	16	Mon Feb 05 13:59:55 +0000 2018	
3059	“El modelo del CPreD debe ser implantado en otras ciudades del país”: @agaviriau https://t.co/aVP9dRbVyY	10	8	Mon Feb 05 13:54:25 +0000 2018	
3060	Integralidad, oportunidad y equidad en los resultados son los retos de las políticas públicas contra el cáncer, seg… https://t.co/SvDY6XYMG4	4	3	Mon Feb 05 13:53:01 +0000 2018	
3061	“El control de precios de medicamentos hizo posible cada vez más colombianos accedan a tratamientos contra el cánce… https://t.co/d7RVnmpEtN	8	6	Mon Feb 05 13:50:35 +0000 2018	
3062	“Las políticas preventivas contra el tabaco en Colombia están dando resultados”: @agaviriau en la inauguración del… https://t.co/jKrm39Riuc	5	4	Mon Feb 05 13:50:31 +0000 2018	
3063	“La vacunación contra el VPH es una política pública pensada para la siguiente generación”: @agaviriau en la inaugu… https://t.co/W9yfRdhC5Q	19	34	Mon Feb 05 13:50:28 +0000 2018	
3064	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/r0E4EIV4FP	9	9	Mon Feb 05 13:40:11 +0000 2018	
3065	#DíaMundialContraelCáncer. La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	13	16	Mon Feb 05 13:20:12 +0000 2018	
3066	Hoy el ministro @agaviriau acompaña al @INCancerologia en la inauguración del Centro de Prevención y Diagnóstico Te… https://t.co/Tvt4KV3vdh	50	121	Mon Feb 05 13:05:57 +0000 2018	
3067	#ElMejorRegalo es compartir tiempo con tus hijos. Conoce a sus amigos y revisa los contenidos que ven en televisión… https://t.co/NPpUc7CiRF	3	3	Mon Feb 05 13:00:40 +0000 2018	
3068	Evite incluir en la #LoncheraSaludable bebidas azucaradas y pasabocas de paquete. - https://t.co/c9sep6YQNw	12	9	Mon Feb 05 12:40:09 +0000 2018	
3069	"""No echaremos para atrás rebaja en medicamentos"": Ministro de Salud @agaviriau https://t.co/wJunbCHog2"	51	94	Mon Feb 05 12:30:02 +0000 2018	
3070	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/pcgcje6Kax	2	3	Mon Feb 05 12:20:11 +0000 2018	
3071	RT @INCancerologia: Hoy iluminamos un ícono de Bogotá en el  #DíaMundialContraElCáncer. Hábitos saludables, actividad física y no fumar son…	65	0	Mon Feb 05 00:10:21 +0000 2018	
3072	RT @INSColombia: Cambios en nuestra alimentación y estilos de vida más saludables mejoran notablemente nuestra salud.  #DíaMundialLuchaCont…	55	0	Sun Feb 04 23:01:05 +0000 2018	
3073	RT @INCancerologia: Hoy, únete #DíaMundialContraElCáncer. existen muchas creencias sobre lo que genera o produce el #cancer. Conozca de pri…	200	0	Sun Feb 04 20:30:48 +0000 2018	
3074	RT @agaviriau: Un mensaje de esperanza,  solidaridad y vida a todos los pacientes de cáncer. Tenemos todavía muchos momentos felices por vi…	1801	0	Sun Feb 04 19:54:09 +0000 2018	
3075	RT @MinSaludCol: Porque la prevención no tiene edad  #mejortempranoconCPreD <f0><U+009F><U+0098><U+0080> #DíaMundialcontraelCáncer vía @INCancerologia: https://t.co/Q…	11	0	Sun Feb 04 16:09:56 +0000 2018	
3076	RT @CuentaAltoCosto: la @CuentaAltoCosto trabaja en la gestión del riesgo para que se mejore el acceso a los pacientes con @cancer #DíaMund…	6	0	Sun Feb 04 16:03:30 +0000 2018	
3077	4 de febrero #DíaMundialContraelCáncer. La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	33	36	Sun Feb 04 15:10:08 +0000 2018	
3078	El cáncer de cuello uterino es curable si se detecta a tiempo.  #DíaMundialContraElCáncer https://t.co/SHvGCBRemc	21	24	Sun Feb 04 14:05:10 +0000 2018	
3079	Seis prácticas de #Autocuidado para prevenir el cáncer #DíaMundialContraElCáncer https://t.co/SIoHoEOvwV	49	28	Sun Feb 04 13:05:07 +0000 2018	
3080	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/tDKzaeAz28	77	41	Sun Feb 04 12:40:08 +0000 2018	
3081	Este 4 de febrero es el #DíaMundialContraelCáncer. La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	40	45	Sat Feb 03 17:11:26 +0000 2018	
3082	RT @INCancerologia: Regálate tiempo, regálate vida! #mejortempranoconCPreD <f0><U+009F><U+0098><U+0080> #DíaMundialcontraelCáncer https://t.co/hFSGoDwFFy	39	0	Sat Feb 03 17:01:12 +0000 2018	
3083	RT @WRadioColombia: #WFinDeSemana Terminamos 2017 con 394 casos (de lepra en Colombia) A nivel global estamos en una posición considerada c…	8	0	Sat Feb 03 15:38:28 +0000 2018	
3084	José Valderrama, subdirector de enfermedades transmisibles del Ministerio de Salud, habla en @WRadioColombia Fin de… https://t.co/YQLvlX1iKs	9	6	Sat Feb 03 15:33:59 +0000 2018	
