text	retweet_count
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/CxfE5SRVco	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En la Secretaría Distrital de Salud creemos en la responsabilidad que tenemos todos para vivir en ambientes seguros… https://t.co/vvEnbCVLMu	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/Hplr9uid9O	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Sexperto ¿Preguntas incómodas sobre sexualidad? Respuestas expertas sobre salud sexual y reproductiva. Ingresa ya… https://t.co/JVpbdWYdCE	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/wMlOrDjPOl	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @HOSMILC: Hoy culminó la semana #RespiraSinIRA en el Hospital, se capacitaron 2.000 personas en lavado de manos, uso adecuado del tapabo…	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @donalexanderp: @EnriquePenalosa,@SectorSalud,anoche nuevamente tuve que ir al Hospital El Tintal,esta vez con mi hija mayor por Urgenci…	19
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: <f0><U+009F><U+0091><U+0089>#Confirmado #Hoy 16 de Marzo así se ve el servicio de Consulta Externa en el #Caps Vista Hermosa: 	
4	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/cvhDv27xca	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Ten cuidado con la exposición al sol y con los alimentos que consumas fuera de casa https://t.co/0zl4YxjQqJ	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Durante el viaje sigue estos cuidados para que no tengas inconvenientes de salud https://t.co/y6aIBMmqaR	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La @Linea_106 es un espacio donde la voz de los niños, niñas, adolescentes y jóvenes es muy importante. Te puedes c… https://t.co/HgAbh7Epge	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/T0MvGA4bRv	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Prepárate si vas a viajar a zonas endémicas de fiebre amarilla en Colombia o en el exterior https://t.co/4NZemuiMDZ	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
@edcasu1204 @luismorales0621 Buenas tardes. Por Mensaje Directo por favor envíenos sus datos para poder gestionar l… https://t.co/A1ctRPzhIA	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
@edcasu1204 @luismorales0621 Buenas tardes. Por Mensaje Directo por favor envíenos sus datos para poder gestionar l… https://t.co/A1ctRPzhIA	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Yanelda: Otra campaña de salud que encontré hoy por las calles de Bogota. Son carpas con profesionales de la salud y gratis. Buena inic…	8
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Si emprendes viaje en este puente festivo, ten en cuenta estas recomendaciones https://t.co/i5ToaTPHhr	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita que a quien esté a tu lado le dé ira tu estornudo https://t.co/wYKnoT7UKj	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Aplica estás prácticas para evitar la proliferación de enfermedades respiratorias. Consulta más info… https://t.co/VAWZrY6NhK	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Cuántas veces al día te lavas las manos?  Aprende a hacerlo de manera correcta en… https://t.co/gQ7YCvBsUt	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Cuando sientas que necesitas hablar con alguien, ¡nosotros te escuchamos!. Te garantizamos: Privacidad, Fácil acces… https://t.co/GNWmf9Ko1I	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @CanalCapital: .@SectorSalud pone en marcha 140 operativos en salud para Semana Santa <U+2192> https://t.co/aFvlWZGZpb	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: En Uss Palestina en la Maratón #RespiraSinIRA  hoy lecciones Aprendidas, con rompecabezas y participación con nuestros u…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Reto del día : Lecciones Aprendidas Respira sin IRA en USS Olarte https://t.co/uVIoNERbrb	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Nuestra  USS Carbonell presente en la Maratón #RespiraSinIRA  #JuntosLoHacemosMejor https://t.co/R63IFyCG4r	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: USS San bernardino comprometido con el reto del día #RespiraSinIRA https://t.co/NxvCUqFkcA	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: Salud Pública de #MiSubRedNorte comprometida con la comunidad implementando estrategias que impactan la salud. ¡Cuídate, s…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La @Linea_106 es un espacio donde la voz de los niños, niñas, adolescentes y jóvenes es muy importante. Te puedes c… https://t.co/JsB8tmrML3	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias La Secretaría de Salud pone en funcionamiento su nueva y moderna área de Servicio al Ciudadano.… https://t.co/rnIzAdTQRF	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Atencion La Secretaría de Salud intensifica controles y hace recomendaciones para la temporada de Semana Santa… https://t.co/PMZ35J8GLi	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @INSColombia: Todo lo que debes saber sobre Sarampión te lo cuentan los expertos del @INSColombia en nuestro Facebook Live a las 3:00 p.…	73
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @195Bogota: Nuestro #SuperCADEMóvil está ubicado en el Parque Carlos E. Restrepo con más de 20 entidades que están prestas a atender tus…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @TrendsBogota: #semanasantaconsalud es ahora una tendencia en #Bogotã	
	
1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Cuando regreses a casa después de viajar debes estar pendiente de cualquier cambio en tu salud. https://t.co/IjeEtY4x6U	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Ten en cuenta estos tips durante tus viajes para prevenir enfermedades. https://t.co/WXrQpuT3M9	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Ten cuidado con la exposición al sol y con los alimentos que consumas fuera de casa https://t.co/M2d36y4UPU	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Durante el viaje sigue estos cuidados para que no tengas inconvenientes de salud https://t.co/PeR7z6B3Kp	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Prepárate si vas a viajar a zonas endémicas de fiebre amarilla en Colombia o en el exterior https://t.co/CT2fLVPfkP	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Si emprendes viaje en este puente festivo, ten en cuenta estas recomendaciones https://t.co/xcZtcHx152	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Cuando regreses a casa después de viajar debes estar pendiente de cualquier cambio en tu salud. https://t.co/idvkmVLSzh	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Ten en cuenta estos tips durante tus viajes para prevenir enfermedades. https://t.co/lxrj7L6KQP	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Ten cuidado con la exposición al sol y con los alimentos que consumas fuera de casa https://t.co/NG8dbkETaX	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Durante el viaje sigue estos cuidados para que no tengas inconvenientes de salud https://t.co/D1mTslgEBg	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Prepárate si vas a viajar a zonas endémicas de fiebre amarilla en Colombia o en el exterior https://t.co/4h77DmmRJC	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Temprano desde la Secretaría de Salud hablamos con medios de comunicación de las recomendacion… https://t.co/U20xG9le6Y	16
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SemanaSantaConSalud Si emprendes viaje en este puente festivo, ten en cuenta estas recomendaciones https://t.co/14xhKR7hu2	12
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Para que no te contagies con una infección respiratoria ten en cuenta estas recomendaciones https://t.co/xs25dXk3hs	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita que a quien esté a tu lado le dé ira tu estornudo https://t.co/SSWGSXLvQz	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SabíasQue en #LaNuevaBogotá ya son 20 Centros de Atención Prioritaria que están funcionando. Conoce dónde están ub… https://t.co/EUK5g5x0Oo	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Consulta al médico si tienes alguno de estos síntomas https://t.co/bUWNpgPPkE	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Sigue estas recomendaciones para cuidad a tu hijo menor de 5 años en casa https://t.co/2PPpbcbkmM	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/jIz2EcJG6g	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/DwfxrXmsBD	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/eIMpUiHBKn	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/9r7kXbOLCm	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias La Secretaría de Salud pone en funcionamiento su nueva y moderna área de Servicio al Ciudadano.… https://t.co/xcTfpAc8Ua	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Sexperto ¿Preguntas incómodas sobre sexualidad? Respuestas expertas sobre salud sexual y reproductiva. Ingresa ya… https://t.co/G2fjcUe0at	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/0i4SNGgG6W	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/5e2jwTczm4	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/N6ncSVu0Od	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Aplica estás prácticas para evitar la proliferación de enfermedades respiratorias. Consulta más info… https://t.co/kNucXZkqmL	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: <U+261D><f0><U+009F><U+008F><U+00BB>La Asociación de Usuarios Gran Alianza, Asodesuba, el Copaco de Suba y la Junta Asesora Comunitaria de la USS Suba prese…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: En la Maratón #RespiraSinIRA nuestro médico de  la Unidad Móvil educa a las usuarias sobre los signos de alarma de las i…	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias La Secretaría de Salud pone en funcionamiento su nueva y moderna área de Servicio al Ciudadano.… https://t.co/vxgts6GWEj	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Cuántas veces al día te lavas las manos?  Aprende a hacerlo de manera correcta en… https://t.co/2Y2v2XIQeZ	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @CanalCapital: Entro en funcionamiento la nueva área de servicio al ciudadano de la @SectorSalud <f0><U+009F><U+0094><U+00B4>#ENVIVO <U+2192> https://t.co/qiB9vmMMUY	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @HSBnoticias: Secretaría de Salud en Bogotá pone en funcionamiento moderna área de Servicio al Ciudadano @SectorSalud https://t.co/bMcLb…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedCentroOri: Seguimos recorriendo el Centro de @Bogota 	
	
4	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: <f0><U+009F><U+0093><U+00A2>El área de Terapia Respiratoria y el comité de infecciones de @USSimonBolivar realizan maratón de #RespiraSinIRA:	
	
1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ExtraBogota: Secretaría de Salud en Bogotá pone en funcionamiento moderna área de Servicio al Ciudadano @SectorSalud https://t.co/3cgEl…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Las mejoras en la infraestructura física y del ambiente son algunos de los avances visibles en nuestras Unidades de Serv…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: En USS Laureles trabajamos para que nuestra comunidad #RespireSinIRA participando en el reto de hoy: signos de alarma pa…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @secredistmujer: #Hoy estamos desde Rafael Uribe Uribe en Ejercicio asociativo de mujeres resistentes, unidas y únicas con feria de serv…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @dilefontibon: #AEstahora junto a @SectorSalud en construccion referencial de política alimentaria y nutricional del distrito y organiza…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @secredistmujer: Desde la Localidad de Rafael Uribe Uribe estamos apoyando la actividad colectiva  en el marco de la conmemoración del #…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Capitalsalud: Según @SectorSalud, la EPS @Capitalsalud atendió oportunamente 223 mil solicitudes. https://t.co/vZMi4OFmjK	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @HIUSJ_Bogota: Estos son los momentos en los cuales debes lavarte las manos.	
1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Escucha HOY a las 10:30 am por @dcRadioBogota el programa institucional de @SectorSalud #CuentasConSalud.  Hoy: Nue… https://t.co/oQZYk3CbmJ	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #QueBuenaNota @Alexenlacalle se pone en los zapatos de un padre canguro. Por unos instantes se pone en el lugar de esos padr…	7
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #Admirable así es el trabajo del programa plan canguro de la @SubRedSur , que favorece la salud de los bebes prematuros a tr…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #QueBuenaNota @Alexenlacalle se pone en los zapatos de un padre canguro. Por unos instantes se pone en el lugar de esos padr…	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ErikaFontalvo: Maravilloso momento .. Y esta es una técnica ejemplar en el mundo que salva vidas! Abrazos profe querida. https://t.co/4…	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @nubiacamacho: Qué bonitas historias, muy humanas, las de @Alexenlacalle en @6AMCaracol y @RedMasNoticias Hoy, #EnlosZapatos de un papá…	9
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @gomezjuancho: @Alexenlacalle hoy	
17	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #Admirable así es el trabajo del programa plan canguro de la @SubRedSur , que favorece la salud de los bebes prematuros a tr…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #SDSAhora La Dra. Ruth López nos cuenta a través de @CaracolRadio <f0><U+009F><U+0094><U+008A>sobre el programa canguro de la @SubRedSur <f0><U+009F><U+0091><U+0087><f0><U+009F><U+0091><U+0087><f0><U+009F><U+0091><U+0087><f0><U+009F><U+0091><U+0087> https://t…	12
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSur: #PielConPiel 	
	
11	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Mantenga los esquemas de vacunación al día de los menores de 6 años https://t.co/syK5kUnGg7	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: <U+2714><U+FE0F>Hoy desde el Super Cade de Suba, se conmemora el Día del Consumidor con una Feria de servicios de las entidades que i…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
@odpdh @Capitalsalud @USSOKENNEDY Buenos días. Con gusto por Mensaje Directo envíenos los datos completos de la paciente.	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias para nuestros usuarios. Ponemos en funcionamiento la nueva y moderna área de Servicio al Ciudadano… https://t.co/uD7OZyZPZs	22
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Las infecciones respiratorias agudas son enfermedades que pueden afectar una parte o todo el aparato… https://t.co/dMqMlH3tDw	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita la transmisión de infecciones respiratorias agudas. Sigue estas recomendaciones: https://t.co/0hIkJyOZQP	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#FelizJueves En #LaNuevaBogotá ya son 20 Centros de Atención Prioritaria que están funcionando, conoce dónde están… https://t.co/ZOLINAhwJK	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Para que no te contagies con una infección respiratoria ten en cuenta estas recomendaciones https://t.co/PAH2jfGB7V	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita que a quien esté a tu lado le dé ira tu estornudo https://t.co/ESQNY0qaJo	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Consulta al médico si tienes alguno de estos síntomas https://t.co/jFsTIp5mjC	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/2uqZKjnrIZ	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/KwiB7xskUz	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/3VhJ0ej8km	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/WkUW1qpHOI	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/krvhsIFQyq	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/zbUPg3PuE6	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La @Linea_106 es un espacio donde la voz de los niños, niñas, adolescentes y jóvenes es muy importante. Te puedes c… https://t.co/ebqQsueqfi	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Aplica estás prácticas para evitar la proliferación de enfermedades respiratorias. Consulta más info… https://t.co/ETqFhbQfSl	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Cuando sientas que necesitas hablar con alguien, ¡nosotros te escuchamos!. Te garantizamos: Privacidad, Fácil acces… https://t.co/GGMZPB9X8m	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias Médicos de la Unidad de Servicios de Salud Occidente de Kennedy reconstruyen oreja de mujer atacada… https://t.co/eNWhY460sO	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Cuántas veces al día te lavas las manos?  Aprende a hacerlo de manera correcta en… https://t.co/VJaaDD4etg	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Increibe Luego de exitosa rehabilitación exhabitante de calle vuelve a caminar, tras recibir 42 heridas con arma b… https://t.co/VYTRSZxtJX	1
